,ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,transactions_
4514,cxtC3L9fS9AN8pK8SSDIIQ,Mariscos Sol Y Mar,2.5,132,$$,['delivery'],False,Mexican,mexican,33.96288,-118.16508,US,CA,Bell Gardens,90201,['delivery']
4515,Po8D_iC1arJwre3_qrlfNg,Buena Mesa,4.0,258,$$,"['delivery', 'pickup']",False,"Seafood, Steakhouses, Bars","seafood, steak, bars",33.94919,-118.16243,US,CA,South Gate,90280,"['delivery', 'pickup']"
4516,GX6SAROuL7qg_eQ9yRFKVQ,Lee's BBQ & Boba,4.5,188,$,['delivery'],False,"Barbeque, Bubble Tea, Chinese","bbq, bubbletea, chinese",33.9624091,-118.1859293,US,CA,Cudahy,90201,['delivery']
4517,AZtJ8w3d0oUqTX2_Il9U6w,Delicias De Mexico,4.0,55,$,"['delivery', 'pickup']",False,"Mexican, Breakfast & Brunch","mexican, breakfast_brunch",33.969058,-118.163356,US,CA,Bell Gardens,90201,"['delivery', 'pickup']"
4518,_ZsbDxHDfEs6a232eBYplw,El Coraloense,4.0,419,$$,"['delivery', 'pickup']",False,Seafood,seafood,33.9624499,-118.1478,US,CA,Bell Gardens,90201,"['delivery', 'pickup']"
4519,2olEEFk4ioOW3VUuzHbQmA,Fosters Freeze,4.0,43,$,['delivery'],False,"Ice Cream & Frozen Yogurt, Burgers, American (Traditional)","icecream, burgers, tradamerican",33.9644686,-118.164938,US,CA,Bell Gardens,90201,['delivery']
4520,kkCLMd1HSFdYyXGHopWO5Q,The Habit Burger Grill,3.0,3,,[],False,"Burgers, Salad, Sandwiches","burgers, salad, sandwiches",33.97075,-118.1647,US,CA,Bell Gardens,90201,
4521,bLJs5Tw7y1eBVyJ6whvoqw,J B Burgers,4.0,42,$,['delivery'],False,Burgers,burgers,33.9751,-118.16296,US,CA,Bell Gardens,90201,['delivery']
4522,OQ7usNkSf7SdpZUGYOAE0g,Carnitas Michoacanas,4.0,46,$,[],False,Mexican,mexican,33.9781723,-118.1630478,US,CA,Bell Gardens,90201,
4523,uK1xX_dtLVyHZortd43fdA,Elm Tree Sandwich Shop,4.5,42,$,['delivery'],False,Sandwiches,sandwiches,33.9853364293361,-118.162061174467,US,CA,Los Angeles,90040,['delivery']
4524,vrUgDkt71DugSpsYWmDDFw,Culichi Town - Bell,3.0,843,$$,['delivery'],False,"Sushi Bars, Mexican, Seafood","sushi, mexican, seafood",33.97527,-118.1869,US,CA,Bell,90201,['delivery']
4525,H_-iuDBWCiQws81LHtHbTg,Nina’s Cafe Bar,4.5,60,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"French, Cafes, Bars","french, cafes, bars",33.975575,-118.186979,US,CA,Bell,90201,"['restaurant_reservation', 'pickup', 'delivery']"
4526,ZbBCuc6xB6UgA3i1YxjT7Q,King Taco,3.0,404,$,['delivery'],False,Mexican,mexican,33.98834,-118.18571,US,CA,Maywood,90270,['delivery']
4527,ZbAP6AoT90bZ_O0C3aW_4w,Taqueria Culiacancito,3.5,9,,"['delivery', 'pickup']",False,Tacos,tacos,33.9691426807657,-118.180547386055,US,CA,Bell,90201,"['delivery', 'pickup']"
4528,VtklT23LNrycnr2iQSW3qw,Let's Sea,3.0,255,$$,['delivery'],False,"Seafood, Thai","seafood, thai",33.9527459,-118.1641802,US,CA,South Gate,90280,['delivery']
4529,XN5mfYArEwNS--OZDEguNg,The Garden Spot,4.0,36,$,['delivery'],False,American (Traditional),tradamerican,33.990023,-118.1611631,US,CA,Commerce,90040,['delivery']
4530,oG9Qtci3iAtTlX1BJJmULA,Poki & Roll California Sushi,3.5,40,$,"['delivery', 'pickup']",False,Japanese,japanese,33.989527,-118.160773,US,CA,Commerce,90040,"['delivery', 'pickup']"
4531,tOTheaU_Iunq5OLrD0nNkA,Tacos El Negro,4.0,57,$,['delivery'],False,Mexican,mexican,33.973569,-118.164228,US,CA,Bell Gardens,90201,['delivery']
4532,fc0uUUpsE7OubJ1UfJTj4w,Super Pizza Veloz,4.5,121,$,['delivery'],False,"Pizza, Chicken Wings","pizza, chicken_wings",33.9768746982918,-118.175854091004,US,CA,Bell,90201,['delivery']
4533,je1VQSkG1AUNIwHvv51zWQ,Ramen Table,3.5,68,$,"['delivery', 'pickup']",False,"Ramen, Asian Fusion","ramen, asianfusion",33.978664,-118.187786,US,CA,Bell,90201,"['delivery', 'pickup']"
4534,Qw5TUfyY6Qx60M_NvEKPdg,The Green Olive,3.5,99,$,['delivery'],False,Mediterranean,mediterranean,33.9902372,-118.1611246,US,CA,Los Angeles,90040,['delivery']
4535,PsZxmUVJx1XBuq1EvBNwmA,The Buffalo Spot,3.0,107,$$,['delivery'],False,"Chicken Wings, Salad, Wraps","chicken_wings, salad, wraps",33.948851428057,-118.163208518957,US,CA,South Gate,90280,['delivery']
4536,H_L6Geho-v3lekdqzlTH1A,El Ceviche Loco,4.0,316,$$,['delivery'],False,"Mexican, Seafood","mexican, seafood",33.97138,-118.19525,US,CA,Bell,90201,['delivery']
4537,I8Z7dp6v_z7jlQkOXbL-uw,The Habit Burger Grill,3.5,149,$,['delivery'],False,"Burgers, Salad, Sandwiches","burgers, salad, sandwiches",33.952382,-118.183909,US,CA,South Gate,90280,['delivery']
4538,bIiwxicFQmbPsfanmnokhw,Mariscos El Chavalon,4.0,86,$$,['delivery'],False,"Mexican, Seafood","mexican, seafood",33.9911996453473,-118.184544694443,US,CA,Maywood,90270,['delivery']
4539,cXGa7GdyfiO1mgR91EieBQ,El Zunzal,3.0,37,$,"['delivery', 'pickup']",False,Salvadoran,salvadoran,33.9794034,-118.1869863,US,CA,Bell,90201,"['delivery', 'pickup']"
4540,7O1ORGY36A-2aIENyaJWPg,Howlin' Ray's,4.5,6598,$$,['delivery'],False,"Southern, Chicken Shop, American (Traditional)","southern, chickenshop, tradamerican",34.061517,-118.239716,US,CA,Los Angeles,90012,['delivery']
4541,Mywk3nUsqPvmzJiEOw4XYw,Pearl River Deli,5.0,123,$$,['delivery'],False,"Cantonese, Comfort Food","cantonese, comfortfood",34.061365,-118.239412,US,CA,Los Angeles,90012,['delivery']
4542,u9sTaFMUwRTsRBozTzNZog,LASA,4.5,505,$$,"['delivery', 'pickup']",False,"Filipino, American (New)","filipino, newamerican",34.0614959670209,-118.239568490012,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4543,e8yeADAtTGRyzkOLG5iKSg,Little Jewel of New Orleans,4.0,1763,$$,"['delivery', 'pickup']",False,"Delis, Grocery, Cajun/Creole","delis, grocery, cajun",34.060099,-118.238083,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4544,oZG16DktFsm-Sl-KDSny_g,Katsu Sando,4.5,108,,[],False,"Sandwiches, Japanese Curry","sandwiches, japacurry",34.0613553,-118.238547,US,CA,Los Angeles,90012,
4545,jrRMueuUYTHx94B80qio9g,My Dung Sandwich Shop,4.5,137,$,[],False,"Sandwiches, Vietnamese","sandwiches, vietnamese",34.0601401982294,-118.238860015227,US,CA,Los Angeles,90012,
4546,AxPJlSxkCJVJk3sSTL_8OA,Philippe the Original,4.0,6287,$,"['delivery', 'pickup']",False,"Sandwiches, Breakfast & Brunch, American (Traditional)","sandwiches, breakfast_brunch, tradamerican",34.0597229003906,-118.237022399902,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4547,oMWttbTso0Mh_aIDIAFToQ,Amboy,4.0,82,$,[],False,"Steakhouses, Burgers","steak, burgers",34.061351,-118.239349,US,CA,Los Angeles,90042,
4548,ZlQo_ArRw-nnHcrcnYPbiA,Yang Chow,4.0,2659,$$,['delivery'],False,"Chinese, Seafood, Noodles","chinese, seafood, noodles",34.06301,-118.2384,US,CA,Los Angeles,90012,['delivery']
4549,6RDro8iSto0thExOPC3SIw,LA Brisket,4.5,135,$$,['delivery'],False,"Barbeque, Sandwiches","bbq, sandwiches",34.06129,-118.238157,US,CA,Los Angeles,90012,['delivery']
4550,pl-u3u2hiJyXs17U5utGdg,Thien Huong Restaurant,4.5,194,$,['delivery'],False,Vietnamese,vietnamese,34.06123,-118.239063,US,CA,Los Angeles,90012,['delivery']
4551,PpVsIH7cA_mLZEOlzqrY8g,Lao Tao,4.0,524,$$,"['delivery', 'pickup']",False,"Chinese, Taiwanese","chinese, taiwanese",34.0614,-118.23951,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4552,QkoALjiWDL-p8BthwYtK0w,Wax Paper Chinatown,5.0,78,$$,['delivery'],False,"Sandwiches, Salad","sandwiches, salad",34.061367,-118.238547,US,CA,Los Angeles,90012,['delivery']
4553,cEKmsIDlKDtoGZhZV6zz-w,Picasso Pie Wood Fire Pizza,5.0,1,,[],False,Pizza,pizza,34.06254,-118.24716,US,CA,Los Angeles,90012,
4554,xPpCIt9Qes6vdXRum03g_A,Won Kok Restaurant,3.5,1281,$,['delivery'],False,Chinese,chinese,34.06182,-118.23735,US,CA,Los Angeles,90012,['delivery']
4555,yQVPKXmDIUb6yH3MM8Q3nQ,Strada Eateria & Bar,5.0,354,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Tapas/Small Plates, Bars, American (New)","tapasmallplates, bars, newamerican",34.046649,-118.2633746,US,CA,Los Angeles,90015,"['restaurant_reservation', 'delivery', 'pickup']"
4556,MmECJHdNp7TugM4VWLZ8_g,Keung Kee BBQ,4.0,38,$,"['delivery', 'pickup']",False,Chinese,chinese,34.060359,-118.240135,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4557,kfZIEkkCy4OMglRnEjziBA,Intiraymi Restaurant Peruvian Food,4.0,186,$$,['delivery'],False,Peruvian,peruvian,34.0587559,-118.2386076,US,CA,Los Angeles,90012,['delivery']
4558,5zYBoDGqO__fe5TYs6JapA,New Kamara,4.5,49,$,['delivery'],False,"Chinese, Cambodian","chinese, cambodian",34.061114,-118.240917,US,CA,Los Angeles,90012,['delivery']
4559,8YjCmVN0i8BKLpLcJXedMg,Ord & Broadway,4.5,255,$$,"['delivery', 'pickup']",False,"Asian Fusion, Filipino, Breakfast & Brunch","asianfusion, filipino, breakfast_brunch",34.0600353,-118.2388394,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4560,5imw7dSuSB4HmUMrZep1lg,Qin West Noodle,4.0,211,$,['delivery'],False,"Chinese, Noodles","chinese, noodles",34.061291,-118.239499,US,CA,Los Angeles,90012,['delivery']
4561,KQBGm5G8IDkE8LeNY45mbA,Wurstküche,4.0,8444,$$,"['delivery', 'pickup']",False,"Hot Dogs, German, Gastropubs","hotdog, german, gastropubs",34.0456047058105,-118.236061096191,US,CA,Los Angeles,90013,"['delivery', 'pickup']"
4562,QGWk082jQPTOnMJHF9IPYg,Father’s Office,4.0,61,,[],False,Gastropubs,gastropubs,34.047759,-118.234983,US,CA,Los Angeles,90012,
4563,RFHPuxxJCbndsLD3ukf4RA,Eastside Italian Deli,4.5,1045,$,"['delivery', 'pickup']",False,"Italian, Delis, Sandwiches","italian, delis, sandwiches",34.0651339,-118.2465961,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4564,BDRVlHnK4l0T0ANb7M-Eqg,Guisados,4.5,2145,$,"['delivery', 'pickup']",False,Mexican,mexican,34.0702395145121,-118.250448424643,US,CA,Los Angeles,90026,"['delivery', 'pickup']"
4565,NiqUaspI5PMx8tTGc2m9Rg,Spring Street Smokehouse,3.5,1042,$$,"['delivery', 'pickup']",False,"Barbeque, Southern","bbq, southern",34.0584418,-118.238428,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4566,bJeMe365G76fcnFqBHxppg,Full Moon House,4.0,291,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Chinese, Seafood","chinese, seafood",34.0660399376759,-118.237620422377,US,CA,Los Angeles,90012,"['restaurant_reservation', 'delivery', 'pickup']"
4567,P35lIoabQQm-c2QFJPhykg,East Garden Restaurant,4.0,179,$$,"['delivery', 'pickup']",False,"Hong Kong Style Cafe, Chinese, Asian Fusion","hkcafe, chinese, asianfusion",34.061763,-118.239587,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4568,f0d9MAI1Lx3LUDAXwD9huA,Lucky Deli,3.5,192,$,[],False,"Delis, Chinese","delis, chinese",34.0605051,-118.2390691,US,CA,Los Angeles,90012,
4569,K-Fbh2WCHlqR56H9TnfpNA,Perch,4.0,8059,$$$,"['delivery', 'pickup']",False,"Lounges, French, Breakfast & Brunch","lounges, french, breakfast_brunch",34.04897,-118.2514,US,CA,Los Angeles,90013,"['delivery', 'pickup']"
4570,ywscgA5LUgvwX7WrPuAM2A,Sushi Kaneyoshi,5.0,12,,[],False,Sushi Bars,sushi,34.050047,-118.241502,US,CA,Los Angeles,90012,
4571,CcqraT0cuGKYEcZ1ri_kxg,BROKEN MOUTH | Lee's Homestyle,5.0,914,$$,"['delivery', 'pickup']",False,"Asian Fusion, Hawaiian, Korean","asianfusion, hawaiian, korean",34.0404035,-118.2535117,US,CA,Los Angeles,90015,"['delivery', 'pickup']"
4572,i1Dhxjfx6N-K47A6PZ0zow,Long's Family Pastry,4.0,249,$,"['delivery', 'pickup']",False,"Bakeries, Dim Sum, Cantonese","bakeries, dimsum, cantonese",34.0603609,-118.2378286,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4573,TQjFx3yzyUYBdWb-MpIfvQ,Fisherman's Outlet,4.0,1160,$$,['delivery'],False,"Seafood Markets, Seafood","seafoodmarkets, seafood",34.04083,-118.24018,US,CA,Los Angeles,90013,['delivery']
4574,_n0fEUZdbkLOimHz_IXkiQ,JOEY DTLA,4.5,1008,,[],False,American (New),newamerican,34.04836,-118.25876,US,CA,Los Angeles,90017,
4575,eNPaF_hVdpxMkzyq9kenYQ,The Park's Finest,4.0,2087,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Barbeque, Filipino, American (New)","bbq, filipino, newamerican",34.0665313022035,-118.254266053011,US,CA,Los Angeles,90026,"['restaurant_reservation', 'delivery', 'pickup']"
4576,xHuKx24Ho7vVWK600v1m3g,Teddy’s Red Tacos,4.0,68,$,[],False,"Food Trucks, Tacos","foodtrucks, tacos",34.0665737048528,-118.249739639016,US,CA,Los Angeles,90012,
4577,fxeuGYnoRWwm5aGDg1FRJA,Marugame Monzo,4.5,3778,$$,"['delivery', 'pickup']",False,"Japanese, Noodles, Asian Fusion","japanese, noodles, asianfusion",34.050023,-118.239935,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4578,BRmZGc_0QFZKy_8287c7zA,Golden Dragon Restaurant,3.5,766,$$,"['delivery', 'pickup']",False,"Dim Sum, Seafood, Cantonese","dimsum, seafood, cantonese",34.0655097961426,-118.236274719238,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4579,oApvtRTzlawFlJQPmlcC0g,Lien Hoa Deli & Seafood Market,4.0,38,$,['delivery'],False,"Delis, Seafood Markets, Barbeque","delis, seafoodmarkets, bbq",34.0611,-118.23936,US,CA,Los Angeles,90012,['delivery']
4580,RY_72fCN2JsR9pbTBJD-LQ,Cielito Lindo,4.0,877,$,['delivery'],False,Mexican,mexican,34.0572413,-118.2383631,US,CA,Los Angeles,90012,['delivery']
4581,ierxTDAcyBrBXFyMadrAlA,Burgerlords Chinatown,4.0,796,$,['delivery'],False,"Burgers, Vegan, Fast Food","burgers, vegan, hotdogs",34.0652390326287,-118.237212073467,US,CA,Los Angeles,90012,['delivery']
4582,cKbwVOuYVnNy91TO5ZYJOQ,Suehiro Mini,4.5,51,$$,"['delivery', 'pickup']",False,"Ramen, Japanese Curry, Desserts","ramen, japacurry, desserts",34.059723,-118.239036,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4583,G660lq1Lw8xmHnPowvudDA,Blossom Vietnamese Restaurant,4.0,129,$$,['delivery'],False,Vietnamese,vietnamese,34.0656423568726,-118.237418085337,US,CA,Los Angeles,90012,['delivery']
4584,HTvyn97PloIn1kIGTIj-2A,Mexicali Taco & Co,4.0,911,$,"['delivery', 'pickup']",False,Mexican,mexican,34.0634262,-118.2456717,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4585,H5EUt0PyfKM-ewvH3K9NFA,ABC Seafood,3.5,362,$,"['delivery', 'pickup']",False,"Seafood, Dim Sum","seafood, dimsum",34.0600398,-118.2380157,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4586,mufwX7seOeLaWD6N6ScYSg,Pho Saigon Republic,4.0,471,$,"['delivery', 'pickup']",False,Vietnamese,vietnamese,34.06241,-118.2365,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4587,hPevQl0mBhTFUXZ0baMq0Q,RiceBox,4.5,239,$$,"['delivery', 'pickup']",False,"Barbeque, Cantonese","bbq, cantonese",34.04676,-118.25099,US,CA,Los Angeles,90013,"['delivery', 'pickup']"
4588,B7hN8d0qkE9mPw9LVcomuQ,Sticky Rice,4.0,947,$$,"['delivery', 'pickup']",False,Thai,thai,34.050713,-118.248823,US,CA,Los Angeles,90013,"['delivery', 'pickup']"
4589,wDCB-CyI07fux_Bm93ejSQ,abeautifullife jamaican cafe,3.5,172,$,"['delivery', 'pickup']",False,Caribbean,caribbean,34.051078,-118.2459968,US,CA,Los Angeles,90012,"['delivery', 'pickup']"
4590,B1J8NLowOuyaf-miTkx1rg,PattyWagon,4.0,201,$,[],False,"Burgers, Food Trucks","burgers, foodtrucks",33.97883,-118.24993,US,CA,Los Angeles,90101,
4591,_vVQjfThhJUZz7wdh_GOyw,Rajas con Crema,5.0,173,$$,"['restaurant_reservation', 'delivery', 'pickup']",False,Mexican,mexican,33.988394,-118.199977,US,CA,Maywood,90270,"['restaurant_reservation', 'delivery', 'pickup']"
4592,6rCY1MjoIvTiv2cD5M96Yw,The Green Olive,4.0,89,$$,"['delivery', 'pickup']",False,Mediterranean,mediterranean,34.0095276,-118.2195839,US,CA,Los Angeles,90058,"['delivery', 'pickup']"
4593,2OTBRblmsfRGyPyFdOiY2g,Z's Place,4.5,90,$$,['delivery'],False,American (Traditional),tradamerican,34.007817,-118.2198791,US,CA,Vernon,90058,['delivery']
4594,56uyPTemfFwfHADkrJmagA,Lorena Kabob Corner,4.5,37,$$,"['delivery', 'pickup']",False,"Mediterranean, Greek","mediterranean, greek",34.0166931152344,-118.209434509277,US,CA,Los Angeles,90023,"['delivery', 'pickup']"
4595,5xFBQiB4Jcy9sI2fUHfcpg,Mariscos Jalisco,4.5,963,$,['delivery'],False,"Mexican, Seafood, Food Trucks","mexican, seafood, foodtrucks",34.02089,-118.21287,US,CA,Los Angeles,90023,['delivery']
4596,im2Dqafry4edoq2DKsAcnQ,Mariscos 4 Vientos,4.0,662,$,[],False,"Mexican, Food Stands, Seafood","mexican, foodstands, seafood",34.02141,-118.21404,US,CA,Los Angeles,90023,
4597,peyjjqMr0B8K-fEFNj5Dyg,La Palapa Sinaloense,4.5,22,$,[],False,Seafood,seafood,34.0187127460382,-118.187078831175,US,CA,Los Angeles,90023,
4598,qiKE01GKpkz8EIzOcuLtBA,Birrieria Canelo’s,5.0,25,,[],False,Mexican,mexican,33.990379,-118.185377,US,CA,Maywood,90270,
4599,WZAOfruK95h0JNc8bGWwiA,Pepe's Red Tacos,4.0,32,,"['delivery', 'pickup']",False,"Food Trucks, Tacos","foodtrucks, tacos",34.0236288,-118.219265,US,CA,Los Angeles,90023,"['delivery', 'pickup']"
4600,WRY9sBICqmMgHxz0Xi9ZGw,Beyond Vegan,4.5,6,,"['delivery', 'pickup']",False,"Food Delivery Services, Vegan","fooddeliveryservices, vegan",34.0142556,-118.2200349,US,CA,Vernon,90058,"['delivery', 'pickup']"
4601,spFCDmXLUehiQALiXH1NqQ,Little Trattoria 25,4.5,185,$$,['delivery'],False,Italian,italian,33.9935221334472,-118.225381050213,US,CA,Huntington Park,90255,['delivery']
4602,eyVvODlQI6wg8a9_DWgAQA,King Taco,4.5,8,$,[],False,Mexican,mexican,34.0173062289599,-118.205795882137,US,CA,Los Angeles,90023,
4603,HrjyZ_oVUTpjtHKBxYD_1A,Mariscos Linda,4.5,164,$$,[],False,Mexican,mexican,34.01905,-118.19805,US,CA,Los Angeles,90023,
4604,BZJj5TaIKe-4UXYOz89Lbw,Carlita's Antojitos,5.0,1,,[],False,Peruvian,peruvian,34.009132,-118.219519,US,CA,Vernon,90058,
4605,nz9KqsFgohueQEY_fFdKYg,Birrieria Gonzalez,3.5,49,$$,[],False,Mexican,mexican,33.99802,-118.22437,US,CA,Vernon,90058,
4606,r_o3jhOoXSp33fvb8cXJ5g,Mariscos 4 Vientos,4.0,176,$,[],False,"Seafood, Mexican, Beer Bar","seafood, mexican, beerbar",34.01821,-118.20681,US,CA,Los Angeles,90023,
4607,fiCp2XiZi_5HoGfXB_ZxrA,Los Dogis,5.0,3,,[],False,"Food Stands, Hot Dogs","foodstands, hotdog",34.02571,-118.21927,US,CA,Los Angeles,90023,
4608,Xn-Uv-zTUVwD7j4c8Vj2iQ,Tacos Estilo Tijuana,5.0,24,,[],False,"Tacos, Food Stands","tacos, foodstands",34.02858,-118.20072,US,CA,Los Angeles,90023,
4609,Uy0H_qq1NCpc9ULe5IdIPg,Taste of India,4.5,294,$,"['delivery', 'pickup']",False,Indian,indpak,33.9877931616085,-118.213132023811,US,CA,Huntington Park,90255,"['delivery', 'pickup']"
4610,cRopGTEtNi0MkfJ3IIKtoQ,Asian Table,4.5,54,$,['delivery'],False,"Ramen, Asian Fusion","ramen, asianfusion",33.987996,-118.2131827,US,CA,Huntington Park,90255,['delivery']
4611,TFj6wpybgQdAgoGPl6rKlg,Golden Burger,4.0,35,$,['delivery'],False,"Burgers, Asian Fusion","burgers, asianfusion",33.99491,-118.22566,US,CA,Huntington Park,90255,['delivery']
4612,o5AL9lZhfa6glcS0vrmdkg,PEPE'S RED TACOS,4.5,57,$,"['delivery', 'pickup']",False,"Food Trucks, Tacos","foodtrucks, tacos",34.0236288,-118.219265,US,CA,Los Angeles,90023,"['delivery', 'pickup']"
4613,LtJRhQJfGKrSzVmZ5hDoBg,Tacos Los Desvelados - Maywood,3.0,558,$,"['pickup', 'delivery']",False,Mexican,mexican,33.9914785954827,-118.184265183685,US,CA,Maywood,90270,"['pickup', 'delivery']"
4614,hJB2jzfi83qnBYvx-ryXIw,Jade Siam Restaurants,4.0,438,$$,"['delivery', 'pickup']",False,"Thai, Noodles","thai, noodles",33.988765,-118.225828,US,CA,Huntington Park,90255,"['delivery', 'pickup']"
4615,biN_dspK6MG2GWkycRZi0w,Joe K's Deli,3.5,84,$$,"['delivery', 'pickup']",False,"American (Traditional), Delis, Venues & Event Spaces","tradamerican, delis, venues",34.0142409,-118.2200618,US,CA,Vernon,90058,"['delivery', 'pickup']"
4616,ZbBCuc6xB6UgA3i1YxjT7Q,King Taco,3.0,404,$,['delivery'],False,Mexican,mexican,33.98834,-118.18571,US,CA,Maywood,90270,['delivery']
4617,T2bHsjeMaasHDX5ObgFmsQ,Greenwich Village Cafe,3.0,38,$$,['delivery'],False,Italian,italian,34.0076446,-118.2198714,US,CA,Vernon,90058,['delivery']
4618,rSivWP8iC9pipIa3rys4Kw,El Primo Mexican Food,4.5,25,,"['delivery', 'pickup']",False,Mexican,mexican,34.009479,-118.2195,US,CA,Vernon,90058,"['delivery', 'pickup']"
4619,zmNWy6B9EcY5yscpee56oQ,Mariscos 4 Vientos,4.5,40,$$,[],False,"Seafood, Mexican","seafood, mexican",34.0186999460514,-118.206979142039,US,CA,Los Angeles,90023,
4620,bIiwxicFQmbPsfanmnokhw,Mariscos El Chavalon,4.0,86,$$,['delivery'],False,"Mexican, Seafood","mexican, seafood",33.9911996453473,-118.184544694443,US,CA,Maywood,90270,['delivery']
4621,kfqYnNV1Csqst-V_97bLLg,Porky's Carnitas,3.5,22,,['pickup'],False,Mexican,mexican,34.017568,-118.2198274,US,CA,Los Angeles,90023,['pickup']
4622,OrAmsVf-5ELQu7gxoilMTQ,Thirty5 Degrees,4.5,229,$,['delivery'],False,"Cafes, Breakfast & Brunch, American (Traditional)","cafes, breakfast_brunch, tradamerican",33.99176,-118.22471,US,CA,Huntington Park,90255,['delivery']
4623,k72KLnH0oaEi-r0kiMeFLQ,Cemitas Tepeaca,4.5,20,$,[],False,"Mexican, Food Stands","mexican, foodstands",34.02672,-118.19854,US,CA,Los Angeles,90023,
4624,L5Yanav8if-cRyXtSd-YoA,Salad Farm,3.0,105,$,"['delivery', 'pickup']",False,"Salad, Fast Food, Sandwiches","salad, hotdogs, sandwiches",34.00926,-118.21915,US,CA,Vernon,90058,"['delivery', 'pickup']"
4625,1M1IhNblRKTLyvPIgYIHsw,Bricks Restaurant & Sports Bar,4.0,15,,['delivery'],False,"Sports Bars, Mexican, Seafood","sportsbars, mexican, seafood",33.99592,-118.19877,US,CA,Maywood,90270,['delivery']
4626,qg7ipaJ32K6LWccsmEyNQw,Tacos De Canasta El Abuelo,4.5,16,,[],False,"Street Vendors, Tacos","streetvendors, tacos",34.02292,-118.21753,US,CA,Los Angeles,90023,
4627,qMKFJ_bydDLo5kTuTfIYsA,Huli Huli Hawaiian Grill,3.0,45,$,['delivery'],False,Hawaiian,hawaiian,33.98899,-118.22653,US,CA,Huntington Park,90255,['delivery']
4628,_0yhEPWiDAJQs_rb4MpwRw,Little Mexico Chiquito,4.0,131,$$,['delivery'],False,Mexican,mexican,33.9884567260742,-118.195442199707,US,CA,Maywood,90270,['delivery']
4629,yhkvMNZ5PJvKwZ1XV8BRgA,Cocina Los V,4.5,14,$,[],False,"Tacos, Food Stands","tacos, foodstands",34.017254,-118.18472,US,CA,Los Angeles,90023,
4630,g5j6xzZHtbpNNR3919nLFw,Birrieria El Cheko,4.5,3,,[],False,"Food Trucks, Tacos","foodtrucks, tacos",34.0178,-118.198393,US,CA,"Los Angeles,",90023,
4631,DxojnjveCx1-ap4PgnOH7w,El Indio Azteca,4.0,52,$,[],False,Mexican,mexican,33.9878685400376,-118.190175824876,US,CA,Maywood,90270,
4632,lleW6GpfElpW6OrftSkzJQ,Cemitas La China Poblana,3.5,207,$,[],False,Mexican,mexican,34.0254872668937,-118.196503417203,US,CA,Los Angeles,90023,
4633,6lL15v2PGXoAl2RBTdbDUw,El Ruso,4.0,88,$,[],False,"Tacos, Breakfast & Brunch","tacos, breakfast_brunch",34.0177555,-118.19950433,US,CA,Los Angeles,90023,
4634,yle9paPfR7meCqonKtBw9w,Tam's Burgers No 27,3.5,157,$,"['delivery', 'pickup']",False,Burgers,burgers,33.988899,-118.219047,US,CA,Huntington Park,90255,"['delivery', 'pickup']"
4635,vq3ip2wmCRNVCC9-5-NSXg,Super Pollos Rostizados,4.5,50,$,['delivery'],False,Mexican,mexican,34.0280266,-118.2011863,US,CA,Los Angeles,90023,['delivery']
